NR_NG,NER_NG,SR_NG,ER_NG,WR_NG
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2409.727593,2409.727593,2409.727593,2409.727593,2409.727593
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
2352.625044,2352.625044,2352.625044,2352.625044,2352.625044
